2020-02-04,16:40:28,0,Rebo4AI,1580830829483,Hello dbugger!,TUTOR
2020-02-04,16:40:47,0,debugger,1580830847234,hi,GREETING
2020-02-04,16:40:47,0,Rebo4AI,1580830847504,My name is Rebo4AI and I'm here to find out what you know about GoogleMap.,TUTOR
2020-02-04,16:40:47,0,Rebo4AI,1580830847505,"Now, do you have a good feeling about GoogleMap?",TUTOR
2020-02-04,16:50:47,0,Rebo4AI,1580831447906,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-02-04,17:00:48,0,Rebo4AI,1580832048308,How do you see AI affecting you in the future?,TUTOR
2020-02-04,17:10:48,0,Rebo4AI,1580832648748,Could you talk about a positive and a negative consequence of AI?,TUTOR
2020-02-04,17:20:48,0,Rebo4AI,1580833249113,What did you learn from this course?,TUTOR
2020-02-04,17:30:49,0,Rebo4AI,1580833849545,What will you pay special attention next time you read or hear about AI?,TUTOR
2020-02-04,17:40:49,0,Rebo4AI,1580834449931,"If one of your friend talk to you about an intelligent machine, what do you think about first?",TUTOR
2020-02-04,17:50:49,0,Rebo4AI,1580835050392,Thank you for discussing this with me!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-05,09:24:17,0,Rebo4AI,1580891058646,Hello Rebo4AI!,TUTOR
2020-02-05,09:25:02,0,debugger,1580891102780,Hi,GREETING
2020-02-05,09:25:16,0,debugger,1580891116911,hi,GREETING
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-05,09:25:55,0,Rebo4AI,1580891156431,Hello debugger!,TUTOR
2020-02-05,09:25:59,0,debugger,1580891159896,Hi,GREETING
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-05,09:26:56,0,Rebo4AI,1580891217515,Hi debugger!,TUTOR
2020-02-05,09:27:00,0,debugger,1580891220888,Hi,GREETING
2020-02-05,09:27:00,0,Rebo4AI,1580891221543,My name is Rebo4AI and we're here to have a conversation about Google search engine.,TUTOR
2020-02-05,09:27:00,0,Rebo4AI,1580891221545,Can you tell me how you use Google search engine in your daily life?,TUTOR
2020-02-05,09:28:39,0,debugger,1580891319561,"i use it every day. whenever I look for something in the Internet, I use it.",JUDGEMENT_ON_IMPLICATION_OPTIMISTIC_ANNOTATION+JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION+PLANNING_GENERAL_NETAGIVE_ANNOTATION+PLANNING_DETAILED_NETAGIVE_ANNOTATION
2020-02-05,09:28:43,0,Rebo4AI,1580891325627,judgement_on_relevance_positive_exp,TUTOR
2020-02-05,09:28:43,0,Rebo4AI,1580891325629,"What is the effects, positive or negative one, of such search engine on your own life (professional or private)?",TUTOR
2020-02-05,09:32:17,0,debugger,1580891538008,"It is really helpful. I can not imagine my life without it. In my view, the internet means Googel search engine.",JUDGEMENT_ON_IMPLICATION_OPTIMISTIC_ANNOTATION+PLANNING_GENERAL_POSITIVE_ANNOTATION+JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION+PLANNING_GENERAL_NETAGIVE_ANNOTATION+PLANNING_DETAILED_POSITIVE_ANNOTATION+PLANNING_DETAILED_NETAGIVE_ANNOTATION
2020-02-05,09:32:19,0,Rebo4AI,1580891539795,You are optimistic!,TUTOR
2020-02-05,09:32:19,0,Rebo4AI,1580891539797,"What about negative consequences, Do you think it maybe has negative side-effects as well?",TUTOR
2020-02-05,09:32:31,0,debugger,1580891551497,"no, I dont think so.",JUDGEMENT_ON_RELEVANCE_NEGATIVE_ANNOTATION
2020-02-05,09:32:34,0,Rebo4AI,1580891555816,How can you get a better result from Google search engine?,TUTOR
2020-02-05,09:34:31,0,debugger,1580891671919,"to me, the keywords which we use are really important. we should choose them wisely to get a better result.",JUDGEMENT_ON_IMPLICATION_OPTIMISTIC_ANNOTATION
2020-02-05,09:34:32,0,Rebo4AI,1580891673944,"Next time we will talk about what you are going to do to gain more from positive outcomes and avoid from negative results. So, what exactly would you do for it?",TUTOR
2020-02-05,09:36:50,0,debugger,1580891810231,i gonna select the most relevant phrases to get appropriate documents. Ana also dont write general word such as of the a an,JUDGEMENT_ON_RELEVANCE_NEGATIVE_ANNOTATION
2020-02-05,09:36:51,0,Rebo4AI,1580891812036,"OK, good. Thank you for discussing this with me!",TUTOR
2020-02-05,09:46:51,0,Rebo4AI,1580892412493,Thank you and see you next time;),TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-05,10:01:34,0,Rebo4AI,1580893294488,Hi debugger!,TUTOR
2020-02-05,10:01:38,0,debugger,1580893298420,hi,GREETING
2020-02-05,10:01:38,0,Rebo4AI,1580893298580,My name is Rebo4AI Google and we're here to have a conversation about Google search engine.,TUTOR
2020-02-05,10:01:38,0,Rebo4AI,1580893298584,What Do you think about how many times and how you use Google search engine in a week?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-02-05,10:09:01,0,Rebo4AI,1580893743030,Hi debugger!,TUTOR
2020-02-05,10:09:08,0,debugger,1580893749058,HI,GREETING
2020-02-05,10:09:09,0,Rebo4AI,1580893751058,"My name is Rebo4AI and I'm here to find out what you know about AI. 
I hope you have read the AI essential course",TUTOR
2020-02-05,10:09:09,0,Rebo4AI,1580893751062,"Now, do you have a good feeling about AI?",TUTOR
2020-02-05,10:09:31,0,debugger,1580893771435,"hm, i'm still undecided... | sometimes i wish i lived in the middle age.",JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION
2020-02-05,10:09:34,0,Rebo4AI,1580893775091,Could you explain more about your feeling? Why do you like or dislike it?,TUTOR
2020-02-05,10:10:36,0,debugger,1580893836786,hm... | it's not htat i like or dislike AI. it's just that i have the feeling that society as a whole doesn't really know what to do with it. and i'm concerned that a few big players like google or alibaba will rule the world in ten years.,JUDGEMENT_ON_RELEVANCE_POSITIVE_ANNOTATION+PLANNING_GENERAL_NETAGIVE_ANNOTATION+PLANNING_DETAILED_POSITIVE_ANNOTATION+PLANNING_DETAILED_NETAGIVE_ANNOTATION
2020-02-05,10:10:41,0,Rebo4AI,1580893843075,How do you see AI affecting you in the future?,TUTOR
2020-02-05,10:13:14,0,Rebo4AI,1580893994550,"As far as I know, Google and Youtube are the most well-known companies in which many AI-based systems are used in order to make it more convenient for us accessing the content that we look for.",TUTOR
2020-02-05,10:13:14,0,Rebo4AI,1580893994553,"So, if you try at least one of these, you definitely deal with AI in your life.",TUTOR
