2020-01-30,13:42:18,0,Rebo4AI,1580388139127,Hello Behzad,TUTOR
2020-01-30,13:57:18,0,Rebo4AI,1580389039929,Um die Konversation zu starten bitte begrüße Rebo :),TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:00:11,0,Rebo4AI,1580396411941,Hi Behzad!,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:00:11,0,Rebo4AI,1580396412498,Hello Behzad,TUTOR
2020-01-30,16:00:32,0,Behzad,1580396432460,hi,GREETING
2020-01-30,16:00:32,0,Behzad,1580396432475,hi,GREETING
2020-01-30,16:00:32,0,Rebo4AI,1580396432524,"Now, do you have a good feeling about AI?",TUTOR
2020-01-30,16:00:32,0,Rebo4AI,1580396433989,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:02:34,0,Rebo4AI,1580396555740,Hi Behzad!,TUTOR
2020-01-30,16:02:38,0,Behzad,1580396558970,hi,GREETING
2020-01-30,16:02:39,0,Rebo4AI,1580396559769,,TUTOR
2020-01-30,16:02:39,0,Rebo4AI,1580396559770,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:04:45,0,Rebo4AI,1580396687793,Hello Behzad,TUTOR
2020-01-30,16:04:52,0,Behzad,1580396692654,hi,GREETING
2020-01-30,16:04:52,0,Rebo4AI,1580396693818,[USERNAME] My name is Rebo4AI and I'm here to find out what you know about AI. I hope you have read the AI essential course,TUTOR
2020-01-30,16:04:52,0,Rebo4AI,1580396693820,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:06:07,0,Rebo4AI,1580396769772,Hi Behzad!,TUTOR
2020-01-30,16:06:12,0,Behzad,1580396772327,hi,GREETING
2020-01-30,16:06:12,0,Rebo4AI,1580396773798,"I'm here to discuss with you about your perspective on how AI is important in your life, the impact of AI on your life, and your own role in interacting with AI-based technologies.",TUTOR
2020-01-30,16:06:12,0,Rebo4AI,1580396773803,"Now, do you have a good feeling about AI?",TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:15:33,0,Rebo4AI,1580397335331,Hi Behzad!,TUTOR
2020-01-30,16:15:37,0,Behzad,1580397337118,hi,GREETING
2020-01-30,16:15:37,0,Rebo4AI,1580397337355,"My name is Rebo4AI, but can call me Rebo. We're going to discuss about AI and the impact of it in our personal life.",TUTOR
2020-01-30,16:15:37,0,Rebo4AI,1580397337360,"Now, do you have a good feeling about AI?",TUTOR
2020-01-30,16:15:57,0,Behzad,1580397357771,positive,POSITIVE
2020-01-30,16:16:02,0,Rebo4AI,1580397363380,emotions_positive,TUTOR
2020-01-30,16:16:02,0,Rebo4AI,1580397363382,How do you see AI affecting you in the future?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:18:33,0,Rebo4AI,1580397514890,Hello Behzad,TUTOR
2020-01-30,16:18:36,0,Behzad,1580397516589,hi,GREETING
2020-01-30,16:18:36,0,Rebo4AI,1580397516916,We are here to have a conversation about ups and downs of AI and how it's affected our life.,TUTOR
2020-01-30,16:18:36,0,Rebo4AI,1580397516917,"Now, do you have a good feeling about AI?",TUTOR
2020-01-30,16:18:51,0,Behzad,1580397531301,positive,POSITIVE
2020-01-30,16:18:52,0,Rebo4AI,1580397532934,say positive emotions,TUTOR
2020-01-30,16:18:52,0,Rebo4AI,1580397532940,Great to hear!,TUTOR
2020-01-30,16:18:52,0,Rebo4AI,1580397532944,What did you particularly enjoy doing the experience? Why?,TUTOR
DATE,TIME,TYPING_DURATION,AUTHOR,NOTE,TEXT,ANNOTATIONS
2020-01-30,16:20:40,0,Rebo4AI,1580397641664,Hello Behzad,TUTOR
2020-01-30,16:20:43,0,Behzad,1580397643656,hi,GREETING
2020-01-30,16:20:43,0,Rebo4AI,1580397645681,My name is Rebo4AI and I'm here to find out what you know about AI. I hope you have read the AI essential course,TUTOR
2020-01-30,16:20:43,0,Rebo4AI,1580397645685,"Now, do you have a good feeling about AI?",TUTOR
2020-01-30,16:20:49,0,Behzad,1580397650041,positive,POSITIVE
